model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,baseline,0,0.9172947504189662,0.9031512175219615,0.9178800247282998,0.9078642055112643,0.9172947504189662,0.9054406870311831,0.9175350454119335,0.9078642055112643,0.09213579448873566,0.9078642055112643,0.09213579448873566
DNN,BIM,0.01,0.9101262601889955,0.8944031539561034,0.911055740757081,0.9008264571443305,0.9101262601889955,0.8974848039993865,0.9104891864086212,0.9008264571443305,0.09917354285566955,0.9008264571443305,0.09917354285566955
DNN,BIM,0.1,0.8089338515938265,0.7802784476194145,0.8169321163996834,0.7966332825043232,0.8089338515938265,0.7868581232434468,0.811637419623214,0.7966332825043232,0.20336671749567678,0.7966332825043232,0.20336671749567678
DNN,BIM,0.2,0.6293706293706294,0.6075295140742675,0.6676820699553642,0.6215399095206787,0.6293706293706294,0.6054549211368903,0.6405452142121316,0.6215399095206787,0.3784600904793213,0.6215399095206787,0.3784600904793213
DNN,BIM,0.3,0.5084188082933377,0.5031742357369908,0.5683884600551298,0.5036475431724301,0.5084188082933377,0.4889572722437029,0.5249831209330387,0.5036475431724301,0.49635245682757,0.5036475431724301,0.49635245682757
DNN,FGSM,0.01,0.9100385185705135,0.8942933392345052,0.910974453422066,0.9007474189544324,0.9100385185705135,0.8973890480339146,0.9104036259892904,0.9007474189544324,0.09925258104556747,0.9007474189544324,0.09925258104556747
DNN,FGSM,0.1,0.7666160690000088,0.7380499893884722,0.7839750182332758,0.7599537773689358,0.7666160690000088,0.7447037381775639,0.7717223836489887,0.7599537773689358,0.2400462226310643,0.7599537773689358,0.2400462226310643
DNN,FGSM,0.2,0.5801651297259829,0.5686351232875394,0.6322595563497507,0.57859758203084,0.5801651297259829,0.5601431551121454,0.5940436616439065,0.57859758203084,0.42140241796916006,0.57859758203084,0.42140241796916006
DNN,FGSM,0.3,0.4405418922357442,0.46402844830620454,0.5275401067611749,0.4593681134518239,0.4405418922357442,0.43319804801946005,0.456504408169667,0.4593681134518239,0.5406318865481762,0.4593681134518239,0.5406318865481762
DNN,PGD,0.01,0.9101262601889955,0.8944031539561034,0.911055740757081,0.9008264571443305,0.9101262601889955,0.8974848039993865,0.9104891864086212,0.9008264571443305,0.09917354285566955,0.9008264571443305,0.09917354285566955
DNN,PGD,0.1,0.8089338515938265,0.7802784476194145,0.8169321163996834,0.7966332825043232,0.8089338515938265,0.7868581232434468,0.811637419623214,0.7966332825043232,0.20336671749567678,0.7966332825043232,0.20336671749567678
DNN,PGD,0.2,0.6293706293706294,0.6075295140742675,0.6676820699553642,0.6215399095206787,0.6293706293706294,0.6054549211368903,0.6405452142121316,0.6215399095206787,0.3784600904793213,0.6215399095206787,0.3784600904793213
DNN,PGD,0.3,0.5084188082933377,0.5031742357369908,0.5683884600551298,0.5036475431724301,0.5084188082933377,0.4889572722437029,0.5249831209330387,0.5036475431724301,0.49635245682757,0.5036475431724301,0.49635245682757
DNN,DF,0.01,0.2142036131998491,0.24428801273494255,0.2846847647410523,0.22719529988195147,0.2142036131998491,0.21252947606596317,0.22564572724374005,0.22719529988195147,0.7728047001180485,0.22719529988195147,0.7728047001180485
DNN,DF,0.1,0.21465986961595493,0.24426827928960798,0.2856228212943564,0.22556202658578225,0.21465986961595493,0.21258743991407206,0.22718022309454422,0.22556202658578225,0.7744379734142177,0.22556202658578225,0.7744379734142177
DNN,DF,0.2,0.2142562581709382,0.2434190888240532,0.2854164619682484,0.2234793378232292,0.2142562581709382,0.21185490060421075,0.22757041361958763,0.2234793378232292,0.7765206621767707,0.2234793378232292,0.7765206621767707
DNN,DF,0.3,0.2131945845873073,0.24198190007513715,0.28435444899900264,0.22113193765343087,0.2131945845873073,0.21054714931558238,0.22706193076591363,0.22113193765343087,0.7788680623465691,0.22113193765343087,0.7788680623465691
DNN,AutoPGD,0.01,0.9168560423265567,0.9026564381576583,0.9174421409634379,0.9073523656668453,0.9168560423265567,0.9049377486999487,0.9170970366915502,0.9073523656668453,0.09264763433315469,0.9073523656668453,0.09264763433315469
DNN,AutoPGD,0.1,0.7993436926937554,0.7721047440393793,0.8145824818163316,0.796149624215235,0.7993436926937554,0.7800113193862277,0.8035693949632189,0.796149624215235,0.20385037578476492,0.796149624215235,0.20385037578476492
DNN,AutoPGD,0.2,0.6305990120293758,0.6141784182695359,0.6754316814467012,0.6300828112310013,0.6305990120293758,0.6101474848205116,0.6424034542779185,0.6300828112310013,0.3699171887689987,0.6300828112310013,0.3699171887689987
DNN,AutoPGD,0.3,0.5341007800229883,0.5315382095421913,0.596623705695734,0.5362641184021275,0.5341007800229883,0.5170811295503345,0.5498309907210968,0.5362641184021275,0.46373588159787255,0.5362641184021275,0.46373588159787255
DNN,HopSkipJump,0,0.7649665265725492,0.7356728138761822,0.7810796677379389,0.7563215197321532,0.7649665265725492,0.7422042989931668,0.7698764088281268,0.7563215197321532,0.24367848026784678,0.7563215197321532,0.24367848026784678
DNN,ZOO,0,0.9150310166621334,0.9002414047111266,0.9157813866837907,0.9059023001047888,0.9150310166621334,0.9029735384519098,0.9153293249813449,0.9059023001047888,0.09409769989521122,0.9059023001047888,0.09409769989521122
DNN,ZOO,0.01,0.9151801774135526,0.9004199860486782,0.9159250976421576,0.9060556204730413,0.9151801774135526,0.9031404445045648,0.9154765114896809,0.9060556204730413,0.09394437952695871,0.9060556204730413,0.09394437952695871
DNN,ZOO,0.1,0.9151012099569189,0.90032477410417,0.9158493266469399,0.9059757374350135,0.9151012099569189,0.9030523227845733,0.915398691130541,0.9059757374350135,0.09402426256498655,0.9059757374350135,0.09402426256498655
DNN,ZOO,0.2,0.9148906300725623,0.9000634163325156,0.9156508640993226,0.9057772971121387,0.9148906300725623,0.9028200942787685,0.9151923408783722,0.9057772971121387,0.09422270288786125,0.9057772971121387,0.09422270288786125
DNN,ZOO,0.3,0.9149169525581069,0.900083881198583,0.9156814696577804,0.9058257964592806,0.9149169525581069,0.9028535798046178,0.9152200236976983,0.9058257964592806,0.09417420354071937,0.9058257964592806,0.09417420354071937
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,baseline,0,0.9168648164884049,0.9011469549760162,0.9182299273454511,0.9103843920868808,0.9168648164884049,0.9054986198222336,0.9173378568546412,0.9103843920868808,0.08961560791311923,0.9103843920868808,0.08961560791311923
DNN,BA,0.01,0.930210316659501,0.9141499492177393,0.932761748354868,0.9300232736092464,0.930210316659501,0.9212999777100679,0.9308660045917888,0.9300232736092464,0.06997672639075353,0.9300232736092464,0.06997672639075353
DNN,BA,0.1,0.930201542497653,0.9141507927389318,0.9327441192721275,0.929987665677711,0.930201542497653,0.9212864141572852,0.9308558361225913,0.929987665677711,0.07001233432228907,0.929987665677711,0.07001233432228907
DNN,BA,0.2,0.9300611559080819,0.9139772094058688,0.9326215814373641,0.929869953240994,0.9300611559080819,0.921134398462794,0.9307193017274495,0.929869953240994,0.07013004675900603,0.929869953240994,0.07013004675900603
DNN,BA,0.3,0.9301839941739566,0.9141253176765756,0.9327320148334063,0.9299820648180377,0.9301839941739566,0.9212687217560053,0.9308392964514441,0.9299820648180377,0.07001793518196234,0.9299820648180377,0.07001793518196234
DNN,BIM,0.01,0.9203306104184398,0.9156687522426497,0.9198067632155376,0.8988742548301372,0.9203306104184398,0.9065420276819576,0.9195097902020869,0.8988742548301372,0.10112574516986281,0.8988742548301372,0.10112574516986281
DNN,BIM,0.1,0.8393012257504102,0.8222454454575807,0.8362388599059991,0.7987616183883153,0.8393012257504102,0.8085516575623203,0.8362684119162884,0.7987616183883153,0.20123838161168478,0.7987616183883153,0.20123838161168478
DNN,BIM,0.2,0.6577287204639777,0.6326863370037145,0.6904239171931358,0.6488537413650536,0.6577287204639777,0.6331259252636653,0.6674459659627254,0.6488537413650536,0.3511462586349464,0.6488537413650536,0.3511462586349464
DNN,BIM,0.3,0.501390704652938,0.5034941994263686,0.5687564325212539,0.5040180631753031,0.501390704652938,0.4856757118119565,0.5181524696804461,0.5040180631753031,0.495981936824697,0.5040180631753031,0.495981936824697
model,attack_model,epsilon,Accuracy,Macro Precision,Weighted Precision,Macro Recall,Weighted Recall,Macro F1,Weighted F1,TPR,FNR,TNR,FPR
,,,,,,,,,,,,,
DNN,BIM,0.01,0.9148028884540804,0.8992260777017462,0.9159500163536447,0.9071636606647919,0.9148028884540804,0.9029979694039452,0.9152221280149041,0.9071636606647919,0.09283633933520812,0.9071636606647919,0.09283633933520812
DNN,BIM,0.1,0.8074685665651788,0.7784603987031044,0.8142810183320738,0.7928447624940838,0.8074685665651788,0.7844337653952778,0.8098891497351424,0.7928447624940838,0.20715523750591625,0.7928447624940838,0.20715523750591625
DNN,BIM,0.2,0.5802265488589202,0.5828379457825433,0.6485152962666527,0.5952505884010408,0.5802265488589202,0.5672077078155607,0.5943235425196713,0.5952505884010408,0.4047494115989591,0.5952505884010408,0.4047494115989591
DNN,BIM,0.3,0.4709180405541761,0.5029551613445964,0.568391501080787,0.5032923616520901,0.4709180405541761,0.46638281854726105,0.484153792683237,0.5032923616520901,0.4967076383479098,0.5032923616520901,0.4967076383479098
